Title	Venue	Year	Authors
A Parameterized Type System for Race-Free Java Programs.	OOPSLA	2001	["Chandrasekhar Boyapati", "Martin C. Rinard"]
Object Race Detection.	OOPSLA	2001	["Christoph von Praun", "Thomas R. Gross"]
A Study of Exception Handling and Its Dynamic Optimization in Java.	OOPSLA	2001	["Takeshi Ogasawara", "Hideaki Komatsu", "Toshio Nakatani"]
Efficient Subtyping Tests with PQ-Encoding.	OOPSLA	2001	["Yoav Zibin", "Joseph Gil"]
Efficient Implementation of Java Interfaces: Invokeinterface Considered Harmless.	OOPSLA	2001	["Bowen Alpern", "Anthony Cocchi", "Stephen J. Fink", "David Grove", "Derek Lieber"]
Multitasking without Compromise: A Virtual Machine Evolution.	OOPSLA	2001	["Grzegorz Czajkowski", "Laurent Dayn\u00e8s"]
Portable Resource Control in Java: The J-SEAL2 Approach.	OOPSLA	2001	["Walter Binder", "Jarle Hulaas", "Alex Villaz\u00f3n"]
Incremental Computation of Complex Objects Queries.	OOPSLA	2001	["Hiroaki Nakamura"]
Partial Method Compilation using Dynamic Profile Information.	OOPSLA	2001	["John Whaley"]
A Dynamic Optimization Framework for a Java Just-In-Time Compiler.	OOPSLA	2001	["Toshio Suganuma", "Toshiaki Yasue", "Motohiro Kawahito", "Hideaki Komatsu", "Toshio Nakatani"]
Dynamic Optimistic Interprocedural Analysis: A Framework and an Application.	OOPSLA	2001	["Igor Pechtchanski", "Vivek Sarkar"]
Jiazzi: New-Age Components for Old-Fashioned Java.	OOPSLA	2001	["Sean McDirmid", "Matthew Flatt", "Wilson C. Hsieh"]
Modular Mixin-Based Inheritance for Application Frameworks.	OOPSLA	2001	["Dominic Duggan", "Ching-Ching Techaubol"]
Encapsulating Objects with Confined Types.	OOPSLA	2001	["Christian Grothoff", "Jens Palsberg", "Jan Vitek"]
On Objects and Events.	OOPSLA	2001	["Patrick Th. Eugster", "Rachid Guerraoui", "Christian Heide Damm"]
Visitor Combination and Traversal Control.	OOPSLA	2001	["Joost Visser"]
Object-Oriented Composition Untangled.	OOPSLA	2001	["Klaus Ostermann", "Mira Mezini"]
A Categorization of Classes based on the Visualization of their Internal Structure: The Class Blueprint.	OOPSLA	2001	["Michele Lanza", "St\u00e9phane Ducasse"]
Regression Test Selection for Java Software.	OOPSLA	2001	["Mary Jean Harrold", "James A. Jones", "Tongyu Li", "Donglin Liang", "Alessandro Orso", "Maikel Pennings", "Saurabh Sinha", "S. Alexander Spoon", "Ashish Gujarathi"]
The Architecture of a UML Virtual Machine.	OOPSLA	2001	["Dirk Riehle", "Steven Fraleigh", "Dirk Bucka-Lassen", "Nosa Omorogbe"]
Pretenuring for Java.	OOPSLA	2001	["Stephen Blackburn", "Sharad Singhai", "Matthew Hertz", "Kathryn S. McKinley", "J. Eliot B. Moss"]
Controlling Garbage Collection and Heap Growth to Reduce the Execution Time of Java Applications.	OOPSLA	2001	["Tim Brecht", "Eshrat Arjomandi", "Chang Li", "Hang Pham"]
An On-the-Fly Reference Counting Garbage Collector for Java.	OOPSLA	2001	["Yossi Levanoni", "Erez Petrank"]
Proceedings of the 2001 ACM SIGPLAN Conference on Object-Oriented Programming Systems, Languages and Applications, OOPSLA 2001, Tampa, Florida, USA, October 14-18, 2001.		2001	["Linda M. Northrop", "John M. Vlissides"]
Improving the Java memory model using CRF.	OOPSLA	2000	["Jan-Willem Maessen", "Arvind", "Xiaowei Shen"]
Exclusion for composite objects.	OOPSLA	2000	["James Noble", "David Holmes", "John Potter"]
Object-oriented real-time concurrency.	OOPSLA	2000	["Peter A. Buhr", "Ashif S. Harji", "Philipp E. Lim", "Jiongxiong Chen"]
Adaptive optimization in the Jalapeño JVM.	OOPSLA	2000	["Matthew Arnold", "Stephen J. Fink", "David Grove", "Michael Hind", "Peter F. Sweeney"]
Quicksilver: a quasi-static compiler for Java.	OOPSLA	2000	["Mauricio J. Serrano", "Rajesh Bordawekar", "Samuel P. Midkiff", "Manish Gupta"]
Sealed calls in Java packages.	OOPSLA	2000	["Ayal Zaks", "Vitaly Feldman", "Nava Aizikowitz"]
A real world object modeling method for creating simulation environment of real-time systems.	OOPSLA	2000	["Ji Y. Lee", "Hye J. Kim", "Kyo Chul Kang"]
Formal specification of CORBA services: experience and lessons learned.	OOPSLA	2000	["R\u00e9mi Bastide", "Philippe A. Palanque", "Ousmane Sy", "David Navarre"]
Middleware object query processing with deferred updates and autonomous sources.	OOPSLA	2000	["Jerry Kiernan", "Michael J. Carey"]
MultiJava: modular open classes and symmetric multiple dispatch for Java.	OOPSLA	2000	["Curtis Clifton", "Gary T. Leavens", "Craig Chambers", "Todd D. Millstein"]
Parametric polymorphism in Java: an approach to translation based on reflective features.	OOPSLA	2000	["Mirko Viroli", "Antonio Natali"]
Finding refactorings via change metrics.	OOPSLA	2000	["Serge Demeyer", "St\u00e9phane Ducasse", "Oscar Nierstrasz"]
Mapping UML designs to Java.	OOPSLA	2000	["William Harrison", "Charles Barton", "Mukund Raghavachari"]
PIROL: a case study for multidimensional separation of concerns in software engineering environments.	OOPSLA	2000	["Stephan Herrmann", "Mira Mezini"]
Safely creating correct subclasses without seeing superclass code.	OOPSLA	2000	["Clyde Ruby", "Gary T. Leavens"]
OoLALA: an object oriented analysis and design of numerical linear algebra.	OOPSLA	2000	["Mikel Luj\u00e1n", "T. L. Freeman", "John R. Gurd"]
Towards agent-oriented assistance for framework instantiation.	OOPSLA	2000	["Alvaro Ortigosa", "Marcelo Campo", "Roberto Moriy\u00f3n"]
Practical virtual method call resolution for Java.	OOPSLA	2000	["Vijay Sundaresan", "Laurie J. Hendren", "Chrislain Razafimahefa", "Raja Vall\u00e9e-Rai", "Patrick Lam", "Etienne Gagnon", "Charles Godin"]
Scalable propagation-based call graph construction algorithms.	OOPSLA	2000	["Frank Tip", "Jens Palsberg"]
A study of devirtualization techniques for a JavaTM Just-In-Time compiler.	OOPSLA	2000	["Kazuaki Ishizaki", "Motohiro Kawahito", "Toshiaki Yasue", "Hideaki Komatsu", "Toshio Nakatani"]
An efficient class and object encoding.	OOPSLA	2000	["Neal Glew"]
A formal specification of JavaTM class loading.	OOPSLA	2000	["Zhenyu Qian", "Allen Goldberg", "Alessandro Coglio"]
An Aristotelian understanding of object-oriented programming.	OOPSLA	2000	["Derek Rayside", "Gerard T. Campbell"]
Application isolation in the JavaTM Virtual Machine.	OOPSLA	2000	["Grzegorz Czajkowski"]
An approach to safe object sharing.	OOPSLA	2000	["Ciar\u00e1n Bryce", "Chrislain Razafimahefa"]
Guava: a dialect of Java without data races.	OOPSLA	2000	["David F. Bacon", "Robert E. Strom", "Ashis Tarafdar"]
Proceedings of the 2000 ACM SIGPLAN Conference on Object-Oriented Programming Systems, Languages & Applications (OOPSLA 2000), Minneapolis, Minnesota, USA, October 15-19, 2000.		2000	["Mary Beth Rosson", "Doug Lea"]
Escape Analysis for Java.	OOPSLA	1999	["Jong-Deok Choi", "Manish Gupta", "Mauricio J. Serrano", "Vugranam C. Sreedhar", "Samuel P. Midkiff"]
Escape Analysis for Object-Oriented Languages: Application to Java.	OOPSLA	1999	["Bruno Blanchet"]
Removing Unnecessary Synchronization in Java.	OOPSLA	1999	["Jeff Bogda", "Urs H\u00f6lzle"]
Detecting Defects in Object-Oriented Designs: Using Reading Techniques to Increase Software Quality.	OOPSLA	1999	["Guilherme Travassos", "Forrest Shull", "Michael Fredericks", "Victor R. Basili"]
A Problem-Oriented Analysis of Basic UML Static Requirements Modeling Concepts.	OOPSLA	1999	["Robert B. France"]
A Language for Specifying Recursive Traversals of Object Structures.	OOPSLA	1999	["Johan Ovlinger", "Mitchell Wand"]
Confined Types.	OOPSLA	1999	["Jan Vitek", "Boris Bokowski"]
Modular Type-Based Reverse Engineering of Parameterized Types in Java Code.	OOPSLA	1999	["Dominic Duggan"]
Semantic Analysis of Virtual Classes and Tested Classes.	OOPSLA	1999	["Ole Lehrmann Madsen"]
Featherwieght Java: A Minimal Core Calculus for Java and GJ.	OOPSLA	1999	["Atsushi Igarashi", "Benjamin C. Pierce", "Philip Wadler"]
A Formal Framework for the Java Bytecode Language and Verifier.	OOPSLA	1999	["Stephen N. Freund", "John C. Mitchell"]
Correspondence Polymorphism for Object-Oriented Languages.	OOPSLA	1999	["Ran Rinat", "Menachem Magidor", "Scott F. Smith"]
Compositional Pointer and Escape Analysis for Java Programs.	OOPSLA	1999	["John Whaley", "Martin C. Rinard"]
An Efficient Meta-Lock for Implementing Ubiquitous Synchronization.	OOPSLA	1999	["Ole Agesen", "David Detlefs", "Alex Garthwaite", "Ross Knippel", "Y. S. Ramakrishna", "Derek White"]
A Study of Locking Objects with Bimodal Fields.	OOPSLA	1999	["Tamiya Onodera", "Kiyokuni Kawachiya"]
Efficient Multiple and Predicated Dispatching.	OOPSLA	1999	["Craig Chambers", "Weimin Chen"]
Space and Time-Efficient Memory Layout for Multiple Inheritance.	OOPSLA	1999	["Peter F. Sweeney", "Joseph Gil"]
Reducing Transfer Delay Using Java Class File Splitting and Prefetching.	OOPSLA	1999	["Chandra Krintz", "Brad Calder", "Urs H\u00f6lzle"]
Practical Experience with an Application Extractor for Java.	OOPSLA	1999	["Frank Tip", "Chris Laffra", "Peter F. Sweeney", "David Streeter"]
A Performance Evaluation of the Mobile Agent Paradigm.	OOPSLA	1999	["Leila Ismail", "Daniel Hagimont"]
Implementing Jalapeño in Java.	OOPSLA	1999	["Bowen Alpern", "C. Richard Attanasio", "John J. Barton", "Anthony Cocchi", "Susan Flynn Hummel", "Derek Lieber", "Ton Ngo", "Mark F. Mergen", "Janice C. Shepherd", "Stephen E. Smith"]
Subject-Oriented Design: Towards Improved Alignment of Requirements, Design, and Code.	OOPSLA	1999	["Siobh\u00e1n Clarke", "William H. Harrison", "Harold Ossher", "Peri L. Tarr"]
Atlas: A Case Study in Building a Web-Based Learning Environment using Aspect-oriented Programming.	OOPSLA	1999	["Mik Kersten", "Gail C. Murphy"]
Role Model Designs and Implementations with Aspect-oriented Programming.	OOPSLA	1999	["Elizabeth A. Kendall"]
Age-Based Garbage Collection.	OOPSLA	1999	["Darko Stefanovic", "Kathryn S. McKinley", "J. Eliot B. Moss"]
Mostly-copying Reachability-based Orthogonal Persistence.	OOPSLA	1999	["Antony L. Hosking", "Jiawan Chen"]
The Generic Graph Component Library.	OOPSLA	1999	["Lie-Quan Lee", "Jeremy G. Siek", "Andrew Lumsdaine"]
Zones, Contracts and Absorbing Changes: An Approach to Software Evolution.	OOPSLA	1999	["Huw Evans", "Peter Dickman"]
A Distributed Object-Oriented Framework for Dependable Multiparty Interactions.	OOPSLA	1999	["Avelino F. Zorzo", "Robert J. Stroud"]
Object Views: Language Support for Intelligent Object Caching in Parallel and Distributed Computations.	OOPSLA	1999	["Ilya Lipkind", "Igor Pechtchanski", "Vijay Karamcheti"]
Proceedings of the 1999 ACM SIGPLAN Conference on Object-Oriented Programming Systems, Languages & Applications (OOPSLA '99), Denver, Colorado, USA, November 1-5, 1999.		1999	["Brent Hailpern", "Linda M. Northrop", "A. Michael Berman"]
An Evaluation of Automatic Object Inline Allocation Techniques.	OOPSLA	1998	["Julian Dolby", "Andrew A. Chien"]
JRes: A Resource Accounting Interface for Java.	OOPSLA	1998	["Grzegorz Czajkowski", "Thorsten von Eicken"]
Dynamics Class Loading in the Java Virtual Machine.	OOPSLA	1998	["Sheng Liang", "Gilad Bracha"]
Object-Oriented Practice in 1998: Does it help or hinder collaboration? (Panel).	OOPSLA	1998	["John Artim", "Charlie Bridgeford", "Lillian Christman", "James Coplien", "Mary Beth Rosson", "Stanley Taylor", "Rebecca Wirfs-Brock"]
Ownership Types for Flexible Alias Protection.	OOPSLA	1998	["David G. Clarke", "John Potter", "James Noble"]
Borrow, Copy or Steal? Loans and Larceny in the Orthodox Canonical Form.	OOPSLA	1998	["Anthony J. H. Simons"]
Safe Metaclass Programming.	OOPSLA	1998	["Noury M. N. Bouraqadi-Sa\u00e2dani", "Thomas Ledoux", "Fred Rivard"]
Adaptive Plug-and-Play Components for Evolutionary Software Development.	OOPSLA	1998	["Mira Mezini", "Karl J. Lieberherr"]
Role Model Based Framework Design and Integration.	OOPSLA	1998	["Dirk Riehle", "Thomas R. Gross"]
How to Preserve the Benefits of Design Patterns.	OOPSLA	1998	["Ellen Agerbo", "Aino Cornils"]
Data Groups: Specifying the Modification of Extended State.	OOPSLA	1998	["K. Rustan M. Leino"]
Logical Observable Entities.	OOPSLA	1998	["Jonathan G. Rossie Jr."]
A Lambda Calculus of Objects with Self-Inflicted Extension.	OOPSLA	1998	["Pietro Di Gianantonio", "Furio Honsell", "Luigi Liquori"]
The New Crop of Java Virtual Machines (Panel).	OOPSLA	1998	["Lars Bak", "John Duimovich", "Jesse Fang", "Scott Meyer", "David Ungar"]
Making the Future Safe for the Past: Adding Genericity to the Java Programming Language.	OOPSLA	1998	["Gilad Bracha", "Martin Odersky", "David Stoutamire", "Philip Wadler"]
Compatible Genericity with Run-Time Types for the Java Programming Language.	OOPSLA	1998	["Robert Cartwright", "Guy L. Steele Jr."]
Parametric Polymorphism for Java: A Reflective Solution.	OOPSLA	1998	["Jose Solorzano", "Suad Alagic"]
Question time! about Use Cases.	OOPSLA	1998	["Alistair Cockburn", "Martin Fowler"]
Vclusters: A Flexible, Fine-Grained Object Clustering Mechanism.	OOPSLA	1998	["Mark L. McAuliffe", "Michael J. Carey", "Marvin H. Solomon"]
System Support for Object Groups.	OOPSLA	1998	["Rachid Guerraoui", "Pascal Felber", "Beno\u00eet Garbinato", "Karim Mazouni"]
Extending the ODMG Object Model with Composite Objects.	OOPSLA	1998	["Elisa Bertino", "Giovanna Guerrini"]
Visualizing Dynamic Software System Information Through High-Level Models.	OOPSLA	1998	["Robert J. Walker", "Gail C. Murphy", "Bj\u00f8rn N. Freeman-Benson", "Darin Wright", "Darin Swanson", "Jeremy Isaak"]
Object Lessons Learned from a Distributed System for Remote Building Monitoring and Operation.	OOPSLA	1998	["Frank Olken", "Hans-Arno Jacobsen", "Chuck McParland", "Mary Ann Piette", "Mary F. Anderson"]
Lightweight Object-Oriented Shared Variables for Distributed Applications on the Internet.	OOPSLA	1998	["Jacob Harris", "Vivek Sarkar"]
A Type System for Object Initialization in the Java Bytecode Language.	OOPSLA	1998	["Stephen N. Freund", "John C. Mitchell"]
Reasoning about Java Classes (Preliminary Report).	OOPSLA	1998	["Bart Jacobs", "Joachim van den Berg", "Marieke Huisman", "Martijn van Berkum"]
What is Java Binary Compatibility?	OOPSLA	1998	["Sophia Drossopoulou", "David Wragg", "Susan Eisenbach"]
Compound Types for Java.	OOPSLA	1998	["Martin B\u00fcchi", "Wolfgang Weck"]
Multiple Dispatch as Dispatch on Tuples.	OOPSLA	1998	["Gary T. Leavens", "Todd D. Millstein"]
Contraint-Based Polymorphism in Cecil: Towards a Practical and Static Type System.	OOPSLA	1998	["Vassily Litvinov"]
Building Distributed Systems (Panel).	OOPSLA	1998	["Doug Lea", "David W. Forslund", "Tom Barry", "Don Vines", "Rajendra K. Raj", "Ashutosh Tiwary"]
Software Reuse: Nemesis or Nirvana? (Panel).	OOPSLA	1998	["Steven Fraser", "Maggie Davis", "Martin L. Griss", "Luke Hohmann", "Ian Hopper", "Rebecca Joos", "Bill Opdyke"]
Proceedings of the 1998 ACM SIGPLAN Conference on Object-Oriented Programming Systems, Languages & Applications (OOPSLA '98), Vancouver, British Columbia, Canada, October 18-22, 1998.		1998	["Bj\u00f8rn N. Freeman-Benson", "Craig Chambers"]
Maintaining the Consistency of Class Libraries During Their Evolution.	OOPSLA	1997	["Mira Mezini"]
Analyzing and Measuring Reusability in Object-Oriented Designs.	OOPSLA	1997	["Margaretha W. Price", "Steven A. Demurjian"]
Reuse of Algorithms: Still a Challenge to Object-Oriented Programming.	OOPSLA	1997	["Karsten Weihe"]
Adding Type Parameterization to the Java Language.	OOPSLA	1997	["Ole Agesen", "Stephen N. Freund", "John C. Mitchell"]
Parasitic Methods: An Implementation of Multi-Methods for Java.	OOPSLA	1997	["John Boyland", "Giuseppe Castagna"]
Modeling Dynamic Collections of Interdependent Objects Using Path-Based Rules.	OOPSLA	1997	["Diane J. Litman", "Anil Mishra", "Peter F. Patel-Schneider"]
Looking for the Objects in Object-Relational DBMSs (Panel).	OOPSLA	1997	["Lougie Anderson", "Michael J. Carey", "Kenneth R. Jacobs", "Erin Kinikin", "David Maier"]
A Framework for Scalbale Dissemination-Based Systems.	OOPSLA	1997	["Michael J. Franklin", "Stanley B. Zdonik"]
Exploring Largebess, Complexity and Scalability from the OOT Perspective (Panel).	OOPSLA	1997	["Bindu Rama Rao", "Chad Edwards", "Ted Linden", "Reagan Moore", "Mark Seager"]
Call Graph Construction in Object-Oriented Languages.	OOPSLA	1997	["David Grove", "Greg DeFouw", "Jeffrey Dean", "Craig Chambers"]
Efficient Dynamic Dispatch without Virtual Function Tables: The SmallEiffel Compiler.	OOPSLA	1997	["Olivier Zendra", "Dominique Colnet", "Suzanne Collin"]
Efficient Type Inclusion Tests.	OOPSLA	1997	["Jan Vitek", "R. Nigel Horspool", "Andreas Krall"]
Changing the Engine of the Car? While Driving 60 Miles an Hour! (Panel).	OOPSLA	1997	["James Coplien", "Luke Hohmann", "Norman L. Kerth", "John Rae-Grant", "Eileen Strider"]
Garbage Collecting the World: One Car at a Time.	OOPSLA	1997	["Richard L. Hudson", "Ronald Morrison", "J. Eliot B. Moss", "David S. Munro"]
Ephemerons: A New Finalization Mechanism.	OOPSLA	1997	["Barry Hayes"]
The Design and Performance of a Hard Real-Time Object Event Service.	OOPSLA	1997	["Timothy H. Harrison", "David L. Levine", "Douglas C. Schmidt"]
UML: The Language of Blueprints for Software? (Panel).	OOPSLA	1997	["Derek Coleman", "John Artim", "Victor Ohnjec", "Erick Rivas", "James E. Rumbaugh", "Rebecca Wirfs-Brock"]
Tiling Design Patterns - A Case Study Using the Interpreter Pattern.	OOPSLA	1997	["David H. Lorenz"]
Composite Design Patterns.	OOPSLA	1997	["Dirk Riehle"]
An Open Implementation Analysis and Design for Lightweight Threads.	OOPSLA	1997	["Matthew Haines"]
Migrating Relational Data to an OODB: Strategies and Lessons from a Molecular Biology Experience.	OOPSLA	1997	["Jon R. Oler", "Gary Lindstrom", "Terence Critchlow"]
The ODMG Object Model: Does it Make Sense?	OOPSLA	1997	["Suad Alagic"]
Class Hierarchy Specialization.	OOPSLA	1997	["Frank Tip", "Peter F. Sweeney"]
Declarative Specialization of Object-Oriented Programs.	OOPSLA	1997	["Eugen-Nicolae Volanschi", "Charles Consel", "Gilles Muller", "Crispin Cowan"]
The OT Life-cycle: From Eureka! to Shrink Wrap (Panel).	OOPSLA	1997	["Laura Hill", "Bruce Anderson", "Adele Goldberg", "Gregor Kiczales", "Colin Scott", "Kevin Tyson"]
Query-Based Debugging of Object-Oriented Programs.	OOPSLA	1997	["Raimondas Lencevicius", "Urs H\u00f6lzle", "Ambuj K. Singh"]
Back to the Future: The Story of Squeak - A Usable Smalltalk Written in Itself.	OOPSLA	1997	["Dan Ingalls", "Ted Kaehler", "John Maloney", "Scott Wallace", "Alan C. Kay"]
Constraint Diagrams: Visualizing Assertions in Object-Oriented Models.	OOPSLA	1997	["Stuart Kent"]
Beyond the Hype: Do Patterns and Frameworks Reduce Discovery Costs? (Panel).	OOPSLA	1997	["Steven Fraser", "Kent Beck", "Grady Booch", "James Coplien", "Ralph E. Johnson", "Bill Opdyke"]
Proceedings of the 1997 ACM SIGPLAN Conference on Object-Oriented Programming Systems, Languages & Applications (OOPSLA '97), Atlanta, Georgia, October 5-9, 1997.		1997	["Mary E. S. Loomis", "Toby Bloom", "A. Michael Berman"]
An Equational Object-Oriented Data Model and its Data-Parallel Query Language.	OOPSLA	1996	["Susumu Nishimura", "Atsushi Ohori", "Keishi Tajima"]
Creating Host Compliance in a Portable Framework: A Study in the Use of Existing Design Patterns.	OOPSLA	1996	["Phillip M. Yelland"]
A Flexible Operation Execution Model for Shared Distributed Objects.	OOPSLA	1996	["Saniya Ben Hassen", "Irina Athanasiu", "Henri E. Bal"]
Code Reuse in an Optimizing Compiler.	OOPSLA	1996	["Ali-Reza Adl-Tabatabai", "Thomas R. Gross", "Guei-Yuan Lueh"]
A Monotonic Superclass Linearization for Dylan.	OOPSLA	1996	["Kim Barrett", "Bob Cassels", "Paul Haahr", "David A. Moon", "Keith Playford", "P. Tucker Withington"]
Vortex: An Optimizing Compiler for Object-Oriented Languages.	OOPSLA	1996	["Jeffrey Dean", "Greg DeFouw", "David Grove", "Vassily Litvinov", "Craig Chambers"]
Perspectives on Reuse (Panel Session).	OOPSLA	1996	["Lorette Cameron", "Charles Berman", "Sanjiv Gossain", "Brian Henderson-Sellers", "Laura Hill", "Randall B. Smith"]
The Basic Object System: Supporting a Spectrum From Prototypes To Hardened Code.	OOPSLA	1996	["Allen H. Dutoit", "Sean Levy", "Douglas Cunningham", "Robert Patrick"]
Split Objects: a Disciplined Use of Delegation within Objects.	OOPSLA	1996	["Daniel Bardou", "Christophe Dony"]
Reorganizing Split Objects.	OOPSLA	1996	["Hern\u00e1n Astudillo"]
Lessons Learned from Implementing the CORBA Persistent Object Service.	OOPSLA	1996	["Jan Kleindienst", "Frantisek Plasil", "Petr Tuma"]
A Situated Evaluation of the Object Management Group's (OMG) Object Management Architecture (OMA).	OOPSLA	1996	["Evan Wallace", "Kurt C. Wallnau"]
Slicing Class Hierarchies in C++.	OOPSLA	1996	["Frank Tip", "Jong-Deok Choi", "John Field", "G. Ramalingam"]
A Functional Layer for Description Logics: Knowledge Representation Meets Object-Oriented Programing.	OOPSLA	1996	["Ralf M\u00f6ller"]
Environmental Acquisition - A New Inheritance-Like Abstraction Mechanism.	OOPSLA	1996	["Joseph Gil", "David H. Lorenz"]
Soft Issues in Software Development (Panel Session).	OOPSLA	1996	["Paul S. R. Chisholm", "Larry L. Constantine", "Ward Cunningham", "Luke Hohmann", "Norman L. Kerth"]
Automatic Inheritance Hierarchy Restructuring and Method Refactoring.	OOPSLA	1996	["Ivan Moore"]
On Automatic Class Insertion with Overloading.	OOPSLA	1996	["Herv\u00e9 Dicky", "Christophe Dony", "Marianne Huchard", "Th\u00e9r\u00e8se Libourel"]
Reuse Contracts: Managing the Evolution of Reusable Assets.	OOPSLA	1996	["Patrick Steyaert", "Carine Lucas", "Kim Mens", "Theo D'Hondt"]
OO Anthropology: Crossing the Chasm (Panel Session).	OOPSLA	1996	["Steven Fraser", "Alistair Cockburn", "Leo Brajkovich", "James Coplien", "Larry L. Constantine", "Dave West"]
Simple and Effective Analysis of Statically Typed Object-Oriented Programs.	OOPSLA	1996	["Amer Diwan", "J. Eliot B. Moss", "Kathryn S. McKinley"]
The Direct Cost of Virtual Function Calls in C++.	OOPSLA	1996	["Karel Driesen", "Urs H\u00f6lzle"]
Fast Static Analysis of C++ Virtual Function Calls.	OOPSLA	1996	["David F. Bacon", "Peter F. Sweeney"]
Change Cases: Use Cases that Identify Future Requirements.	OOPSLA	1996	["Earl F. Ecklund Jr.", "Lois M. L. Delcambre", "Michael J. Freiling"]
Using Role Components to Implement Collaboration-Based Designs.	OOPSLA	1996	["Michael VanHilst", "David Notkin"]
Formal Design Constraints.	OOPSLA	1996	["Nils Klarlund", "Jari Koistinen", "Michael I. Schwartzbach"]
Objects on the Server: Are We Ready? (Panel Session).	OOPSLA	1996	["Yen-Ping Shan", "Tom Morgan", "Phil Proudfoot", "Jim Thompson", "John Tibbetts", "Al Woolfrey"]
Architecture-Oriented Visualization.	OOPSLA	1996	["Mohlalefi Sefika", "Aamod Sane", "Roy H. Campbell"]
A Framework for Run-Time Systems and its Visual Programming Language.	OOPSLA	1996	["Alan M. Durham", "Ralph E. Johnson"]
Semantic-Based Visualization for Parallel Object-Oriented Programming.	OOPSLA	1996	["Isabelle Attali", "Denis Caromel", "Sidi O. Ehmety", "Sylvain Lippi"]
Translation: Myth or Reality? (Panel Session).	OOPSLA	1996	["Steven Fraser", "Robert C. Martin", "Stephen J. Mellor", "Michael Lee", "Grady Booch", "Stephen Garone", "Martin Fowler", "Douglas C. Schmidt", "Marie Lenzi"]
Components on the Internet (Panel Session).	OOPSLA	1996	["Jeffrey Bonar", "Nancy Lehrer", "Kelly Looney", "Stewart Nickolas", "James Russell", "Randy Schnier", "Ted Selker"]
Proceedings of the 1996 ACM SIGPLAN Conference on Object-Oriented Programming Systems, Languages & Applications (OOPSLA '96), San Jose, California, October 6-10, 1996.		1996	["Lougie Anderson", "James Coplien"]
Extending the Statechart Formalism: Event Scheduling & Disposition.	OOPSLA	1995	["Arthur Allen", "Dennis de Champeaux"]
Object-Oriented State Machines: Subclassing, Composition, Delegation and Genericity.	OOPSLA	1995	["Aamod Sane", "Roy H. Campbell"]
Lessons from the Experiences of Leading-Edge Object Technology Projects in Hewlett Packard.	OOPSLA	1995	["Ruth Malan", "Derek Coleman", "Reed Letsinger"]
The Self-4.0 User Interface: Manifesting a System-wide Vision of Concreteness, Uniformity and Flexibility.	OOPSLA	1995	["Randall B. Smith", "John Maloney", "David Ungar"]
Using a Prototype-based Language for User Interface: The Newton Project's Experience.	OOPSLA	1995	["Walter R. Smith"]
Annotating Objects for Transport to Other Worlds.	OOPSLA	1995	["David Ungar"]
Managing Object Oriented Projects - Panel Session.	OOPSLA	1995	["Laura Hill", "Kenneth S. Rubin", "John Daniels", "Charles Berman", "James Coplien", "Douglas Johnson"]
Type Feedback vs. Concrete Type Inference: A Comparison of Optimization Techniques for Object-Oriented Languages.	OOPSLA	1995	["Ole Agesen", "Urs H\u00f6lzle"]
Profile-Guided Receiver Class Prediction.	OOPSLA	1995	["David Grove", "Jeffrey Dean", "Charles Garrett", "Craig Chambers"]
Bidirectional Object Layout for Separate Compilation.	OOPSLA	1995	["Andrew C. Myers"]
OO Testing in the Real World: Lessons for All - Panel Session.	OOPSLA	1995	["John D. McGregor", "Edward V. Berard", "Donald Firesmith", "Don Marick", "Dav Thomson"]
Minimizing Row Displacement Dispatch Tables.	OOPSLA	1995	["Karel Driesen", "Urs H\u00f6lzle"]
Subtypes vs. Where Clauses: Constraining Parametric Polymorphism.	OOPSLA	1995	["Mark Day", "Robert Gruber", "Barbara Liskov", "Andrew C. Myers"]
Sound Polymorphic Type Inference for Objects.	OOPSLA	1995	["Jonathan Eifrig", "Scott F. Smith", "Valery Trifonov"]
Tailoring OO Analysis and Design Methods - Panel Session.	OOPSLA	1995	["Dennis Mancl", "Frank Armour", "Geoff Hambrick", "Barbara Moo"]
An Algebraic Semantics of Subobjects.	OOPSLA	1995	["Jonathan G. Rossie Jr.", "Daniel P. Friedman"]
Modular Reasoning in the Presence of Subclassing.	OOPSLA	1995	["Raymie Stata", "John V. Guttag"]
On the Semantic Diversity of Delegation-Based Programming Languages.	OOPSLA	1995	["Jacques Malenfant"]
Patterns: Cult to Culture? - Panel Session.	OOPSLA	1995	["Steven Fraser", "Grady Booch", "Frank Buschmann", "James Coplien", "Ivar Jacobson", "Norman L. Kerth", "Mary Beth Rosson"]
Subject-Oriented Composition Rules.	OOPSLA	1995	["Harold Ossher", "Matthew Kaplan", "William H. Harrison", "Alexander Katz", "Vincent J. Kruskal"]
How and Why to Encapsulate Class Trees.	OOPSLA	1995	["Dirk Riehle"]
A Reflective Model for First Class Dependencies.	OOPSLA	1995	["St\u00e9phane Ducasse", "Mireille Blay-Fornarino", "Anne-Marie Pinna-Dery"]
Systematic Software Reuse - Panel Session.	OOPSLA	1995	["Martin L. Griss", "Ted J. Biggerstaff", "Sallie M. Henry", "Ivar Jacobson", "Doug Lea", "Will Tracz"]
The Future of Distributed Object Computing - Panel Session.	OOPSLA	1995	["Bob Marcus", "Robert G. Atkinson", "Chris Horn", "Hari Madduri"]
A Metaobject Protocol for C++.	OOPSLA	1995	["Shigeru Chiba"]
