Title	Venue	Year	Authors
Performance Prediction and Evaluation of Parallel Processing on a NUMA Multiprocessor.	IEEE Trans. Software Eng.	1991	["Xiaodong Zhang", "Xiaohan Qin"]
Asymptotic Analysis of a Heterogeneous Multiprocessor System in a Randomly Changing Environment.	IEEE Trans. Software Eng.	1991	["J\u00e1nos Sztrik", "Demetres D. Kouvatsos"]
Task Response Time For Real-Time Distributed Systems With Resource Contentions.	IEEE Trans. Software Eng.	1991	["Wesley W. Chu", "Chi-Man Sit", "Kin K. Leung"]
Stochastic Automata Network For Modeling Parallel Systems.	IEEE Trans. Software Eng.	1991	["Brigitte Plateau", "Karim Atif"]
Temporal Logic-Based Deadlock Analysis For Ada.	IEEE Trans. Software Eng.	1991	["Gerald M. Karam", "Raymond J. A. Buhr"]
Automatic Derivation of Formal Software Specifications From Informal Descriptions.	IEEE Trans. Software Eng.	1991	["Kanth Miriyala", "Mehdi T. Harandi"]
Introduction: Security and Privacy.	IEEE Trans. Software Eng.	1991	["Teresa F. Lunt", "Deborah M. Cooper"]
A Retrospective on the VAX VMM Security Kernel.	IEEE Trans. Software Eng.	1991	["Paul A. Karger", "Mary Ellen Zurko", "Douglas W. Bonin", "Andrew H. Mason", "Clifford E. Kahn"]
Covert Flow Trees: A Visual Approach to Analyzing Covert Storage Channels.	IEEE Trans. Software Eng.	1991	["Richard A. Kemmerer", "Phillip A. Porras"]
A Uniform Presentation of Confidentiality Properties.	IEEE Trans. Software Eng.	1991	["Jeremy Jacob"]
Modeling Security-Relevant Data Semantics.	IEEE Trans. Software Eng.	1991	["Gary W. Smith"]
Automated Analysis of Concurrent Systems With the Constrained Expression Toolset.	IEEE Trans. Software Eng.	1991	["George S. Avrunin", "Ugo A. Buy", "James C. Corbett", "Laura K. Dillon", "Jack C. Wileden"]
Automatic Synthesis of SARA Design Models From System Requirements.	IEEE Trans. Software Eng.	1991	["Kar-Wing Edward Lor", "Daniel M. Berry"]
Efficient Evaluation of Multiple Linear Recursions.	IEEE Trans. Software Eng.	1991	["Jiawei Han", "Ling Liu"]
Requirements Validation Through Viewpoint Resolution.	IEEE Trans. Software Eng.	1991	["Julio Cesar Sampaio do Prado Leite", "Peter Freeman"]
Prism-Methodology and Process-Oriented Environment.	IEEE Trans. Software Eng.	1991	["Nazim H. Madhavji", "Wilhelm Sch\u00e4fer"]
Cyclomatic Complexity Density and Software Maintenance Productivity.	IEEE Trans. Software Eng.	1991	["Geoffrey K. Gill", "Chris F. Kemerer"]
Properties of Control-Flow Complexity Measures.	IEEE Trans. Software Eng.	1991	["K. B. Lakshmanan", "S. Jayaprakash", "P. K. Sinha"]
Formal Specification and Design Time Testing.	IEEE Trans. Software Eng.	1990	["Christopher Paul Gerrard", "Derek Coleman", "Robin M. Gallimore"]
Computational Efficiency of Parallel Combinatorial OR-Tree Searches.	IEEE Trans. Software Eng.	1990	["Guo-Jie Li", "Benjamin W. Wah"]
Optimal Selection of Secondary Indexes.	IEEE Trans. Software Eng.	1990	["Elena Barcucci", "Renzo Pinzani", "Renzo Sprugnoli"]
Petri Net Tools for the Specification and Analysis of Discrete Controllers.	IEEE Trans. Software Eng.	1990	["Reg G. Willson", "Bruce H. Krogh"]
Verifying General Safety Properties of Ada Tasking Programs.	IEEE Trans. Software Eng.	1990	["Laura K. Dillon"]
Function Points in the Estimation and Evaluation of the Software Process.	IEEE Trans. Software Eng.	1990	["Graham C. Low", "D. Ross Jeffery"]
Comments Analysis and Programming Errors.	IEEE Trans. Software Eng.	1990	["William E. Howden"]
Reducing Null Messages in Misra's Distributed Discrete Event Simulation Method.	IEEE Trans. Software Eng.	1990	["Ronald C. de Vries"]
Control and Definition Modularization: An Improved Software Design Technique for Organizing Programs.	IEEE Trans. Software Eng.	1990	["Surya B. Yadav"]
Bidding Against Competitors.	IEEE Trans. Software Eng.	1990	["Chung-Kuo Chang"]
Guest Editor's Introduction Experimental Computer Science.	IEEE Trans. Software Eng.	1990	["Ravishankar K. Iyer"]
Experimental Evaluation of a Reusability-Oriented Parallel Programming Environment.	IEEE Trans. Software Eng.	1990	["James C. Browne", "Taejae Lee", "John Werth"]
The Cost of Data Flow Testing: An Empirical Study.	IEEE Trans. Software Eng.	1990	["Elaine J. Weyuker"]
Profiling an Incremental Data Flow Analysis Algorithm.	IEEE Trans. Software Eng.	1990	["Barbara G. Ryder", "William Landi", "Hemant D. Pande"]
Reliability Analysis of Large Software Systems: Defect Data Modeling.	IEEE Trans. Software Eng.	1990	["Ytzhak H. Levendel"]
Achieving Dependability Throughout the Development Process: A Distributed Software Experiment.	IEEE Trans. Software Eng.	1990	["John P. J. Kelly", "Susan C. Murphy"]
Fault Injection for Dependability Validation: A Methodology and Some Applications.	IEEE Trans. Software Eng.	1990	["Jean Arlat", "Martine Aguera", "Louis Amat", "Yves Crouzet", "Jean-Charles Fabre", "Jean-Claude Laprie", "Eliane Martins", "David Powell"]
Tradeoffs in the Design of Efficient Algorithm-Based Error Detection Schemes for Hypercube Multiprocessors.	IEEE Trans. Software Eng.	1990	["Vijay Balasubramanian", "Prithviraj Banerjee"]
A Hybrid Monitor for Behavior and Performance Analysis of Distributed Systems.	IEEE Trans. Software Eng.	1990	["Dieter Haban", "Dieter Wybranietz"]
Measurement and Analysis of Workload Effects on Fault Latency in Real-Time Systems.	IEEE Trans. Software Eng.	1990	["Michael H. Woodbury", "Kang G. Shin"]
Experimentally Characterizing the Behavior of Multiprocessor Memory Systems. A Case Study.	IEEE Trans. Software Eng.	1990	["Kyle Gallivan", "Dennis Gannon", "William Jalby", "Allen D. Malony", "Harry A. G. Wijshoff"]
Debugging Effort Estimation Using Software Metrics.	IEEE Trans. Software Eng.	1990	["Narasimhaiah Gorla", "Alan C. Benander", "Barbara A. Benander"]
Performance of MAP in the Remote Operation of a CNC.	IEEE Trans. Software Eng.	1990	["Behzad Mortazavi"]
Analysis of Faults in an N-Version Software Experiment.	IEEE Trans. Software Eng.	1990	["Susan S. Brilliant", "John C. Knight", "Nancy G. Leveson"]
An Effective Approach to Vertical Partitioning for Physical Design of Relational Databases.	IEEE Trans. Software Eng.	1990	["Douglas W. Cornell", "Philip S. Yu"]
A New Spectral Test for Nonrandomness and the DES.	IEEE Trans. Software Eng.	1990	["Frank A. Feldman"]
Cecil: A Sequencing Constraint Language for Automatic Static Analysis Generation.	IEEE Trans. Software Eng.	1990	["Kurt M. Olender", "Leon J. Osterweil"]
Data-Driven Parallel Production Systems.	IEEE Trans. Software Eng.	1990	["Jean-Luc Gaudiot", "Andrew Sohn"]
TuringTool: A User Interface to Aid in the Software Maintenance Task.	IEEE Trans. Software Eng.	1990	["James R. Cordy", "Nicholas L. Eliot", "Michael G. Robertson"]
Multiversion Cautious Schedulers for Database Concurrency Control.	IEEE Trans. Software Eng.	1990	["Toshihide Ibaraki", "Tiko Kameda", "Naoki Katoh"]
Automated Test Case Generation for Programs Specified by Relational Algebra Queries.	IEEE Trans. Software Eng.	1990	["Wei-Tek Tsai", "Dmitry Volovik", "Thomas F. Keefe"]
The C Information Abstraction System.	IEEE Trans. Software Eng.	1990	["Yih-Farn Chen", "Michael Y. Nishimoto", "C. V. Ramamoorthy"]
Towards Banishing the Cut from Prolog.	IEEE Trans. Software Eng.	1990	["Saumya K. Debray", "David Scott Warren"]
Modeling of Correlated Failures and Community Error Recovery in Multiversion Software.	IEEE Trans. Software Eng.	1990	["Victor F. Nicola", "Ambuj Goyal"]
Scheduling Processes with Release Times, Deadlines, Precedence, and Exclusion Relations.	IEEE Trans. Software Eng.	1990	["Jia Xu", "David Lorge Parnas"]
Comments on "On the Projection Method for Protocol Verification''.	IEEE Trans. Software Eng.	1990	["Yutaka Hirakawa"]
Static Analysis of Real-Time Distributed Systems.	IEEE Trans. Software Eng.	1990	["Leo Yuhsiang Liu", "R. K. Shyamasundar"]
The Effect of Data Abstraction on Loop Programming Techniques.	IEEE Trans. Software Eng.	1990	["Judy M. Bishop"]
STATEMATE: A Working Environment for the Development of Complex Reactive Systems.	IEEE Trans. Software Eng.	1990	["David Harel", "Hagi Lachover", "Amnon Naamad", "Amir Pnueli", "Michal Politi", "Rivi Sherman", "Aharon Shtull-Trauring", "Mark B. Trakhtenbrot"]
Optimal Distributed t-Resilient Election in Complete Networks.	IEEE Trans. Software Eng.	1990	["Alon Itai", "Shay Kutten", "Yaron Wolfstahl", "Shmuel Zaks"]
Region Scheduling: An Approach for Detecting and Redistributing Parallelism.	IEEE Trans. Software Eng.	1990	["Rajiv Gupta", "Mary Lou Soffa"]
The Use of Self Checks and Voting in Software Error Detection: An Empirical Study.	IEEE Trans. Software Eng.	1990	["Nancy G. Leveson", "Stephen S. Cha", "John C. Knight", "Timothy J. Shimeall"]
Modeling of Hierarchical Distributed Systems with Fault-Tolerance.	IEEE Trans. Software Eng.	1990	["Yuan-Bao Shieh", "Dipak Ghosal", "Prasad R. Chintamaneni", "Satish K. Tripathi"]
Recalibrating Software Reliability Models.	IEEE Trans. Software Eng.	1990	["Sarah Brocklehurst", "P. Y. Chan", "Bev Littlewood", "John Snell"]
Comments on "Allocating Programs Containing Branches and Loops Within a Multiple Processor System".	IEEE Trans. Software Eng.	1990	["Fred Kaudel"]
Unreachable States in Model-Oriented Specifications.	IEEE Trans. Software Eng.	1990	["Robin A. Nicholl"]
Correction to "Allocating Programs Containing Branches and Loops Within a Multiple Processor System".	IEEE Trans. Software Eng.	1990	["Donald F. Towsley"]
The Performance of Flow Graph Locking.	IEEE Trans. Software Eng.	1990	["Margaret H. Eich", "Sharon M. Garard"]
Constructing the Procedure Call Multigraph.	IEEE Trans. Software Eng.	1990	["David Callahan", "Alan Carle", "Mary W. Hall", "Ken Kennedy"]
Computational Improvements in Prolog Applications by Predicate Variable Pointers.	IEEE Trans. Software Eng.	1990	["Gerald M. Karam"]
Data Dependency Graphs for Ada Programs.	IEEE Trans. Software Eng.	1990	["Louise E. Moser"]
Software Size Estimation of Object-Oriented Systems.	IEEE Trans. Software Eng.	1990	["Luiz A. Laranjeira"]
A Protocol Modeling and Verification Approach Based on a Specification Language and Petri Nets.	IEEE Trans. Software Eng.	1990	["Toshinori Suzuki", "Sol M. Shatz", "Tadao Murata"]
On Criteria for Module Interfaces.	IEEE Trans. Software Eng.	1990	["Daniel Hoffman"]
A Framework for the Automated Drawing of Data Structure Diagrams.	IEEE Trans. Software Eng.	1990	["Chen Ding", "Prabhaker Mateti"]
Optimal Semijoins for Distributed Database Systems.	IEEE Trans. Software Eng.	1990	["James K. Mullin"]
Guest Editors' Introduction Security and Privacy.	IEEE Trans. Software Eng.	1990	["Thomas A. Berson", "Steven B. Lipner"]
A Hookup Theorem for Multilevel Security.	IEEE Trans. Software Eng.	1990	["Daryl McCullough"]
On the Identification of Covert Storage Channels in Secure Systems.	IEEE Trans. Software Eng.	1990	["Chii-Ren Tsai", "Virgil D. Gligor", "C. Sekar Chandersekaran"]
A Specification and Verification Method for Preventing Denial of Service.	IEEE Trans. Software Eng.	1990	["Che-Fn Yu", "Virgil D. Gligor"]
The SeaView Security Model.	IEEE Trans. Software Eng.	1990	["Teresa F. Lunt", "Dorothy E. Denning", "Roger R. Schell", "Mark Heckman", "William R. Shockley"]
Compartmented Mode Workstation: Prototype Highlights.	IEEE Trans. Software Eng.	1990	["Jeffrey L. Berger", "Jeffrey Picciotto", "John P. L. Woodward", "Paul T. Cummings"]
ABYSS: An Architecture for Software Protection.	IEEE Trans. Software Eng.	1990	["Steve R. White", "Liam Comerford"]
A Language for Specifying Program Transformations.	IEEE Trans. Software Eng.	1990	["David Hildum", "Jacques Cohen"]
A Transportable Programming Language (TPL) System-II: The Bifunctional Compiler System.	IEEE Trans. Software Eng.	1990	["Soklei Leong", "Stephen M. Jodis", "Kevin J. Sullivan", "Oliver Jiang", "Paul A. D. de Maine"]
A Model for Multilevel Security in Computer Networks.	IEEE Trans. Software Eng.	1990	["Wen-Pai Lu", "Malur K. Sundareshan"]
Memory Access Dependencies in Shared-Memory Multiprocessors.	IEEE Trans. Software Eng.	1990	["Michel Dubois", "Christoph Scheurich"]
Estimating the Speedup in Parallel Parsing.	IEEE Trans. Software Eng.	1990	["Dilip Sarkar", "Narsingh Deo"]
Performance Analysis of Dynamic Locking with the No-Waiting Policy.	IEEE Trans. Software Eng.	1990	["In Kyung Ryu", "Alexander Thomasian"]
Module Allocation of Real-Time Applications to Distributed Systems.	IEEE Trans. Software Eng.	1990	["Catherine E. Houstis"]
Implementing Remote Evaluation.	IEEE Trans. Software Eng.	1990	["James W. Stamos", "David K. Gifford"]
A Critical Analysis of Incremental Iterative Data Flow Analysis Algorithms.	IEEE Trans. Software Eng.	1990	["Michael G. Burke", "Barbara G. Ryder"]
Evaluating Software Design Processes by Analyzing Change Data Over Time.	IEEE Trans. Software Eng.	1990	["L. J. Chmura", "Anthony F. Norcio", "T. J. Wicinski"]
Specifying Ada Server Tasks with Executable Formal Grammars.	IEEE Trans. Software Eng.	1990	["David Hemmendinger"]
A Relational Notation for State Transition Systems.	IEEE Trans. Software Eng.	1990	["Simon S. Lam", "A. Udaya Shankar"]
Identifying Extended Entity-Relationship Object Structures in Relational Schemas.	IEEE Trans. Software Eng.	1990	["Victor M. Markowitz", "Johann A. Makowsky"]
A Hybrid Distributed Centralized System Structure for Transaction Processing.	IEEE Trans. Software Eng.	1990	["Bruno Ciciani", "Daniel M. Dias", "Balakrishna R. Iyer", "Philip S. Yu"]
Comparative Analysis of Different Models of Checkpointing and Recovery.	IEEE Trans. Software Eng.	1990	["Victor F. Nicola", "Johannes M. Van Spanje"]
A Disciplined Approach to Office Analysis.	IEEE Trans. Software Eng.	1990	["Valeria De Antonellis", "Bruna Zonta"]
Starvation and Critical Race Analyzers for Ada.	IEEE Trans. Software Eng.	1990	["Gerald M. Karam", "Raymond J. A. Buhr"]
A Theory of Fault-Based Testing.	IEEE Trans. Software Eng.	1990	["Larry J. Morell"]
Some Properties of Timed Token Medium Access Protocols.	IEEE Trans. Software Eng.	1990	["Adriano Valenzano", "Paolo Montuschi", "Luigi Ciminiera"]
Automated Software Test Data Generation.	IEEE Trans. Software Eng.	1990	["Bogdan Korel"]
State Constraints and Pathwise Decomposition of Programs.	IEEE Trans. Software Eng.	1990	["J. C. Huang"]
A Noninterference Monitoring and Replay Mechanism for Real-Time Software Testing and Debugging.	IEEE Trans. Software Eng.	1990	["Jeffrey J. P. Tsai", "Kwang-Ya Fang", "Horng-Yuan Chen", "Yao-Dong Bi"]
A Graph Model for Software Evolution.	IEEE Trans. Software Eng.	1990	["Luqi"]
Guest Editor's Introduction Formal Methods in Software Engineering.	IEEE Trans. Software Eng.	1990	["Nancy G. Leveson"]
The Specification and Verified Decomposition of System Requirements Using CSP.	IEEE Trans. Software Eng.	1990	["Andrew P. Moore"]
Specification and Verification Using Dependent Types.	IEEE Trans. Software Eng.	1990	["F. Keith Hanna", "Neil Daeche", "Mark Longley"]
A Formal Model of Program Dependences and Its Implications for Software Testing, Debugging, and Maintenance.	IEEE Trans. Software Eng.	1990	["Andy Podgurski", "Lori A. Clarke"]
Approximate Reasoning About the Semantic Effects of Program Changes.	IEEE Trans. Software Eng.	1990	["Mark Moriconi", "Timothy C. Winkler"]
Mechanizing CSP Trace Theory in Higher Order Logic.	IEEE Trans. Software Eng.	1990	["Albert John Camilleri"]
Mechanically Verifying Concurrent Programs with the Boyer-Moore Prover.	IEEE Trans. Software Eng.	1990	["David M. Goldschlag"]
KIDS: A Semiautomatic Program Development System.	IEEE Trans. Software Eng.	1990	["Douglas R. Smith"]
Debugging Larch Shared Language Specifications.	IEEE Trans. Software Eng.	1990	["Stephen J. Garland", "John V. Guttag", "James J. Horning"]
Formal Verification of Ada Programs.	IEEE Trans. Software Eng.	1990	["David Guaspari", "Carla Marceau", "Wolfgang Polak"]
Using Larch to Specify Avalon/C++ Objects.	IEEE Trans. Software Eng.	1990	["Jeannette M. Wing"]
Formal Specification of a Look Manager.	IEEE Trans. Software Eng.	1990	["K. T. Narayana", "Sanjeev Dharap"]
Guest Editors' Introduction Visual Programming.	IEEE Trans. Software Eng.	1990	["Tadao Ichikawa", "Shi-Kuo Chang"]
Early Experience with the Visual Programmer's WorkBench.	IEEE Trans. Software Eng.	1990	["Robert V. Rubin", "James Walker II", "Eric J. Golin"]
Automating Visual Language Generation.	IEEE Trans. Software Eng.	1990	["Claudia Crimi", "Angela Guercio", "Giuliano Pacini", "Genoveffa Tortora", "Maurizio Tucci"]
A Visual Language Compiler for Information Retrieval by Visual Reasoning.	IEEE Trans. Software Eng.	1990	["Shi-Kuo Chang"]
QBD*: A Graphical Query Language with Recursion.	IEEE Trans. Software Eng.	1990	["Michele Angelaccio", "Tiziana Catarci", "Giuseppe Santucci"]
Visual Knowledge Engineering.	IEEE Trans. Software Eng.	1990	["Marc Eisenstadt", "John Domingue", "Tim Rajan", "Enrico Motta"]
An Iconic Programming System, HI-VISUAL.	IEEE Trans. Software Eng.	1990	["Masahito Hirakawa", "Minoru Tanaka", "Tadao Ichikawa"]
Miró: Visual Specification of Security.	IEEE Trans. Software Eng.	1990	["Allan Heydon", "Mark W. Maimone", "J. D. Tygar", "Jeannette M. Wing", "Amy Moormann Zaremski"]
The Rejection Rate for Tasks with Random Arrivals, Deadlines, and Preemptive Scheduling.	IEEE Trans. Software Eng.	1990	["David W. Craig", "C. Murray Woodside"]
The Design and Implementation of an ASN.1-C Compiler.	IEEE Trans. Software Eng.	1990	["Gerald W. Neufeld", "Yueli Yang"]
